 | Origin Time (GMT)     | Status    |cnt |Mag  |TypeMag |cnt | Lat     | Lon      | Depth  | Remarks
 | 2015-08-30 22:00:53.8 | manual      | 8  | 5.1 | MLv    | 6  | 5.74 N  | 126.69 E | 123 km | Mindanao, Philippines               
 | 2015-08-30 20:40:08.3 | manual      | 7  | 3.1 | MLv    | 7  | 1.29 S  | 120.31 E | 29 km  | Sulawesi, Indonesia                 
 | 2015-08-30 14:41:22.8 | manual      | 6  | 4.0 | MLv    | 5  | 8.97 S  | 119.33 E | 10 km  | Flores Region, Indonesia            
 | 2015-08-30 08:16:15.1 | manual      | 18 | 4.8 | mb     | 13 | 6.85 S  | 130.04 E | 87 km  | Banda Sea                           
 | 2015-08-30 07:04:45.9 | manual      | 9  | 4.3 | MLv    | 7  | 2.00 N  | 127.65 E | 140 km | Halmahera, Indonesia                
 | 2015-08-30 05:40:33.5 | manual      | 4  | 3.9 | MLv    | 4  | 0.44 N  | 126.58 E | 377 km | Northern Molucca Sea                
 | 2015-08-30 04:44:31.8 | manual      | 7  | 3.9 | MLv    | 7  | 1.64 N  | 123.39 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-30 04:42:40.8 | manual      | 4  | 5.4 | mb     | 4  | 5.95 N  | 130.30 E | 10 km  | East of Philippine Islands          
 | 2015-08-29 23:34:32.7 | manual      | 14 | 4.8 | MLv    | 13 | 9.28 S  | 118.46 E | 10 km  | Sumbawa Region, Indonesia           
 | 2015-08-29 23:04:21.6 | manual      | 6  | 3.7 | MLv    | 6  | 0.14 S  | 123.11 E | 103 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-29 20:31:05.7 | manual      | 6  | 3.5 | MLv    | 5  | 0.37 N  | 125.82 E | 303 km | Northern Molucca Sea                
 | 2015-08-29 20:02:22.1 | manual      | 15 | 5.7 | MLv    | 11 | 11.25 S | 116.27 E | 10 km  | South of Sumbawa, Indonesia         
 | 2015-08-29 13:20:28.7 | manual      | 6  | 3.3 | MLv    | 6  | 0.33 S  | 122.95 E | 66 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-29 11:35:37.7 | manual      | 20 | 4.6 | MLv    | 17 | 0.62 N  | 125.34 E | 38 km  | Northern Molucca Sea                
 | 2015-08-29 10:52:40.1 | manual      | 11 | 4.6 | MLv    | 10 | 1.64 N  | 123.32 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-29 10:07:22.4 | manual      | 10 | 4.5 | MLv    | 10 | 1.45 S  | 115.97 E | 10 km  | Borneo                              
 | 2015-08-29 03:53:54.9 | manual      | 15 | 5.3 | mb     | 14 | 18.52 N | 145.04 E | 407 km | Mariana Islands                     
 | 2015-08-28 23:17:04.7 | manual      | 8  | 3.6 | MLv    | 8  | 2.40 S  | 120.60 E | 17 km  | Sulawesi, Indonesia                 
 | 2015-08-28 22:16:10.2 | manual      | 9  | 3.7 | MLv    | 9  | 0.99 S  | 120.13 E | 12 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-28 18:58:00.3 | manual      | 14 | 4.5 | MLv    | 14 | 2.25 S  | 119.41 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-28 18:42:02.9 | manual      | 5  | 3.4 | MLv    | 5  | 2.10 N  | 125.84 E | 493 km | Talaud Islands, Indonesia           
 | 2015-08-28 16:51:16.8 | manual      | 11 | 4.5 | MLv    | 11 | 6.31 S  | 130.34 E | 122 km | Banda Sea                           
 | 2015-08-28 15:30:29.7 | manual      | 10 | 5.4 | mb     | 10 | 25.68 N | 143.55 E | 30 km  | Volcano Islands, Japan Region       
 | 2015-08-28 15:09:07.3 | manual      | 20 | 5.0 | mb     | 20 | 50.64 N | 155.51 E | 438 km | Kuril Islands                       
 | 2015-08-28 12:25:34.8 | manual      | 12 | 3.8 | MLv    | 11 | 3.90 S  | 121.71 E | 8 km   | Sulawesi, Indonesia                 
 | 2015-08-28 11:43:37.3 | manual      | 8  | 3.4 | MLv    | 8  | 0.75 N  | 121.80 E | 66 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-28 04:21:36.4 | manual      | 13 | 4.1 | MLv    | 13 | 0.21 N  | 122.52 E | 131 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-28 01:01:34.4 | manual      | 6  | 3.5 | MLv    | 6  | 0.05 S  | 123.83 E | 181 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-27 16:36:42.3 | manual      | 6  | 3.0 | MLv    | 6  | 0.37 N  | 122.43 E | 71 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-27 16:19:03.3 | manual      | 13 | 5.0 | mb     | 13 | 9.18 S  | 106.06 E | 10 km  | South of Java, Indonesia            
 | 2015-08-27 16:08:28.7 | manual      | 4  | 4.6 | MLv    | 4  | 10.21 S | 110.62 E | 10 km  | South of Java, Indonesia            
 | 2015-08-27 08:49:17.2 | manual      | 7  | 5.1 | mb     | 7  | 27.82 N | 177.06 W | 457 km | Hawaiian Islands Region             
 | 2015-08-27 04:03:07.6 | manual      | 8  | 3.2 | MLv    | 5  | 0.14 S  | 123.09 E | 146 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-26 16:25:14.3 | manual      | 10 | 3.4 | MLv    | 9  | 2.78 S  | 122.50 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-26 14:18:37.9 | manual      | 6  | 4.7 | MLv    | 4  | 2.45 S  | 138.46 E | 10 km  | Irian Jaya, Indonesia               
 | 2015-08-26 12:56:25.1 | manual      | 6  | 3.5 | MLv    | 5  | 0.05 S  | 123.25 E | 138 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-26 11:54:40.7 | manual      | 4  | 4.1 | MLv    | 4  | 1.29 S  | 134.11 E | 10 km  | Irian Jaya Region, Indonesia        
 | 2015-08-26 01:01:38.1 | manual      | 10 | 4.0 | MLv    | 9  | 2.37 N  | 125.71 E | 10 km  | Talaud Islands, Indonesia           
 | 2015-08-26 00:07:49.8 | manual      | 19 | 4.5 | MLv    | 14 | 0.07 N  | 127.26 E | 89 km  | Halmahera, Indonesia                
 | 2015-08-25 23:30:20.2 | manual      | 7  | 4.8 | MLv    | 6  | 3.97 S  | 135.29 E | 11 km  | Irian Jaya Region, Indonesia        
 | 2015-08-25 23:27:41.1 | manual      | 9  | 3.8 | MLv    | 9  | 1.74 N  | 126.33 E | 10 km  | Northern Molucca Sea                
 | 2015-08-25 22:51:45.3 | automatic   | 21 | 5.4 | mb     | 21 | 30.79 N | 131.55 E | 10 km  | Kyushu, Japan                       
 | 2015-08-25 19:19:11.8 | manual      | 42 | 4.7 | mb     | 34 | 4.57 S  | 129.27 E | 181 km | Banda Sea                           
 | 2015-08-25 16:38:22.6 | manual      | 7  | 3.8 | MLv    | 7  | 2.21 N  | 127.52 E | 254 km | Northern Molucca Sea                
 | 2015-08-25 11:22:46.1 | manual      | 14 | 5.1 | mb     | 13 | 17.76 N | 145.52 E | 203 km | Mariana Islands                     
 | 2015-08-25 03:31:38.1 | manual      | 12 | 4.9 | mb     | 12 | 2.33 N  | 101.90 E | 593 km | Malay Peninsula                     
 | 2015-08-25 02:03:19.1 | manual      | 8  | 2.3 | MLv    | 4  | 4.67 S  | 119.67 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-24 17:59:40.7 | manual      | 23 | 4.8 | mb     | 13 | 8.78 S  | 121.36 E | 145 km | Flores Region, Indonesia            
 | 2015-08-24 16:25:58.8 | manual      | 20 | 4.5 | MLv    | 18 | 2.76 S  | 122.41 E | 21 km  | Sulawesi, Indonesia                 
 | 2015-08-24 16:00:22.8 | manual      | 9  | 4.1 | MLv    | 9  | 6.16 S  | 122.96 E | 144 km | Flores Sea                          
 | 2015-08-24 13:43:39.6 | manual      | 13 | 3.9 | MLv    | 13 | 3.05 S  | 122.82 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-24 12:17:00.4 | manual      | 13 | 4.4 | MLv    | 12 | 3.80 S  | 124.00 E | 319 km | Ceram Sea                           
 | 2015-08-24 12:03:46.1 | manual      | 6  | 4.0 | MLv    | 5  | 4.36 S  | 124.95 E | 408 km | Banda Sea                           
 | 2015-08-24 10:45:29.2 | manual      | 12 | 4.2 | MLv    | 12 | 3.17 S  | 123.80 E | 228 km | Sulawesi, Indonesia                 
 | 2015-08-24 06:13:34.2 | manual      | 9  | 3.6 | MLv    | 7  | 2.98 S  | 122.73 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-24 05:26:36.6 | manual      | 11 | 3.8 | MLv    | 11 | 2.77 S  | 122.45 E | 59 km  | Sulawesi, Indonesia                 
 | 2015-08-24 04:19:47.8 | manual      | 14 | 3.9 | MLv    | 14 | 2.83 S  | 122.52 E | 70 km  | Sulawesi, Indonesia                 
 | 2015-08-24 01:59:02.4 | manual      | 27 | 4.9 | mb     | 19 | 7.33 S  | 123.71 E | 585 km | Banda Sea                           
 | 2015-08-23 22:58:55.3 | manual      | 22 | 4.8 | MLv    | 14 | 2.12 N  | 125.44 E | 120 km | Talaud Islands, Indonesia           
 | 2015-08-23 20:44:03.1 | manual      | 21 | 4.4 | MLv    | 18 | 2.78 S  | 122.33 E | 24 km  | Sulawesi, Indonesia                 
 | 2015-08-23 17:39:20.8 | manual      | 21 | 4.5 | MLv    | 19 | 2.88 S  | 122.47 E | 72 km  | Sulawesi, Indonesia                 
 | 2015-08-23 16:33:01.7 | manual      | 6  | 3.4 | MLv    | 5  | 3.16 S  | 122.94 E | 162 km | Sulawesi, Indonesia                 
 | 2015-08-23 16:32:59.5 | manual      | 8  | 3.5 | MLv    | 7  | 3.18 S  | 123.08 E | 165 km | Sulawesi, Indonesia                 
 | 2015-08-23 16:21:46.3 | manual      | 6  | 3.5 | MLv    | 5  | 2.74 S  | 122.40 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-23 15:56:48.1 | manual      | 11 | 4.3 | MLv    | 11 | 2.91 S  | 122.57 E | 108 km | Sulawesi, Indonesia                 
 | 2015-08-23 15:56:38.5 | manual      | 17 | 4.2 | MLv    | 17 | 3.59 S  | 122.52 E | 204 km | Sulawesi, Indonesia                 
 | 2015-08-23 15:52:39.2 | manual      | 4  | 4.1 | MLv    | 4  | 10.46 S | 125.65 E | 10 km  | Timor Sea                           
 | 2015-08-23 15:18:01.1 | manual      | 9  | 3.6 | MLv    | 9  | 2.89 S  | 122.52 E | 102 km | Sulawesi, Indonesia                 
 | 2015-08-23 15:13:48.6 | manual      | 14 | 3.9 | MLv    | 14 | 2.88 S  | 122.36 E | 53 km  | Sulawesi, Indonesia                 
 | 2015-08-23 14:33:29.4 | manual      | 11 | 4.1 | MLv    | 10 | 1.52 N  | 127.37 E | 6 km   | Halmahera, Indonesia                
 | 2015-08-23 14:06:15.1 | manual      | 13 | 4.0 | MLv    | 13 | 2.95 S  | 122.44 E | 116 km | Sulawesi, Indonesia                 
 | 2015-08-23 08:50:28.2 | manual      | 6  | 3.0 | MLv    | 5  | 1.20 S  | 123.51 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-23 08:23:14.1 | manual      | 9  | 3.5 | MLv    | 9  | 0.48 N  | 123.71 E | 251 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-23 07:23:50.9 | manual      | 5  | 3.0 | MLv    | 5  | 0.12 S  | 123.14 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-22 18:42:24.7 | manual      | 5  | 4.7 | mb     | 4  | 8.42 S  | 115.21 E | 342 km | Bali Region, Indonesia              
 | 2015-08-22 14:25:27.9 | manual      | 5  | 5.0 | mb     | 5  | 3.77 N  | 103.86 E | 0 km   | Malay Peninsula                     
 | 2015-08-20 15:07:17.5 | manual      | 19 | 4.8 | mb     | 13 | 1.78 N  | 128.54 E | 10 km  | Halmahera, Indonesia                
 | 2015-08-20 14:49:09.5 | manual      | 11 | 4.4 | MLv    | 10 | 2.51 N  | 128.35 E | 10 km  | Halmahera, Indonesia                
 | 2015-08-20 13:29:14.3 | manual      | 37 | 5.7 | mb     | 37 | 8.22 S  | 149.34 E | 67 km  | Eastern New Guinea Reg., P.N.G.     
 | 2015-08-20 11:00:09.3 | manual      | 34 | 5.9 | mb     | 24 | 0.51 N  | 126.54 E | 10 km  | Northern Molucca Sea                
 | 2015-08-20 08:37:44.3 | manual      | 6  | 2.6 | MLv    | 5  | 0.46 N  | 121.73 E | 35 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-20 08:19:43.8 | manual      | 6  | 2.9 | MLv    | 6  | 0.09 N  | 121.78 E | 21 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-20 03:55:20.3 | manual      | 6  | 4.4 | MLv    | 4  | 9.55 S  | 119.42 E | 10 km  | Sumba Region, Indonesia             
 | 2015-08-20 02:24:26.3 | manual      | 8  | 3.6 | MLv    | 8  | 3.32 S  | 128.67 E | 10 km  | Seram, Indonesia                    
 | 2015-08-20 01:01:44.4 | manual      | 12 | 4.6 | MLv    | 9  | 9.43 S  | 117.88 E | 102 km | Sumbawa Region, Indonesia           
 | 2015-08-20 00:58:36.6 | manual      | 4  | 3.4 | MLv    | 4  | 7.61 S  | 111.96 E | 10 km  | Java, Indonesia                     
 | 2015-08-19 22:03:09.6 | manual      | 16 | 4.8 | mb     | 11 | 2.43 N  | 126.96 E | 0 km   | Northern Molucca Sea                
 | 2015-08-19 20:52:09.8 | manual      | 12 | 3.8 | MLv    | 11 | 0.30 N  | 127.12 E | 54 km  | Halmahera, Indonesia                
 | 2015-08-19 20:39:25.1 | manual      | 6  | 2.6 | MLv    | 6  | 0.76 N  | 121.20 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-19 17:02:28.9 | manual      | 8  | 3.5 | MLv    | 8  | 0.23 S  | 125.04 E | 10 km  | Southern Molucca Sea                
 | 2015-08-19 13:35:08.2 | manual      | 12 | 3.8 | MLv    | 11 | 2.04 S  | 120.93 E | 18 km  | Sulawesi, Indonesia                 
 | 2015-08-19 02:17:07.7 | manual      | 9  | 4.5 | MLv    | 9  | 4.16 N  | 126.07 E | 131 km | Talaud Islands, Indonesia           
 | 2015-08-18 21:50:28.1 | manual      | 10 | 3.6 | MLv    | 10 | 2.44 S  | 119.39 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-18 21:14:34.7 | manual      | 10 | 3.7 | MLv    | 10 | 2.41 S  | 119.42 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-18 20:48:24.6 | manual      | 27 | 5.1 | mb     | 21 | 7.59 S  | 128.86 E | 167 km | Banda Sea                           
 | 2015-08-18 11:44:57.3 | manual      | 7  | 3.7 | MLv    | 6  | 3.67 S  | 128.79 E | 9 km   | Seram, Indonesia                    
 | 2015-08-18 07:48:09.5 | manual      | 6  | 3.8 | MLv    | 6  | 0.78 N  | 126.70 E | 10 km  | Northern Molucca Sea                
 | 2015-08-18 00:15:47.2 | manual      | 33 | 5.0 | mb     | 27 | 4.51 N  | 124.03 E | 441 km | Celebes Sea                         
 | 2015-08-17 23:39:34.3 | manual      | 20 | 4.8 | MLv    | 13 | 8.14 S  | 122.96 E | 33 km  | Flores Region, Indonesia            
 | 2015-08-17 20:48:03.8 | manual      | 10 | 4.3 | MLv    | 10 | 3.59 S  | 128.81 E | 6 km   | Seram, Indonesia                    
 | 2015-08-17 16:18:07.1 | manual      | 22 | 5.2 | mb     | 22 | 12.89 N | 54.77 E  | 507 km | Socotra Region                      
 | 2015-08-17 14:43:33.1 | manual      | 20 | 4.9 | MLv    | 13 | 1.60 N  | 125.75 E | 38 km  | Northern Molucca Sea                
 | 2015-08-17 14:43:00.2 | manual      | 17 | 5.6 | mb     | 17 | 20.31 N | 146.03 E | 132 km | Mariana Islands Region              
 | 2015-08-17 13:11:34.4 | manual      | 12 | 4.2 | MLv    | 10 | 0.86 N  | 121.30 E | 70 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-17 12:33:19.5 | manual      | 7  | 3.1 | MLv    | 6  | 3.31 S  | 127.29 E | 58 km  | Seram, Indonesia                    
 | 2015-08-17 12:17:29.6 | manual      | 16 | 4.9 | mb     | 12 | 2.71 N  | 127.77 E | 10 km  | Northern Molucca Sea                
 | 2015-08-17 11:56:04.4 | manual      | 6  | 3.8 | MLv    | 6  | 3.90 S  | 129.07 E | 20 km  | Seram, Indonesia                    
 | 2015-08-17 08:38:34.6 | manual      | 12 | 4.1 | MLv    | 10 | 3.00 S  | 129.08 E | 18 km  | Seram, Indonesia                    
 | 2015-08-17 07:17:15.5 | manual      | 41 | 5.0 | mb     | 31 | 3.57 S  | 128.95 E | 10 km  | Seram, Indonesia                    
 | 2015-08-17 00:42:12.8 | manual      | 5  | 3.4 | MLv    | 4  | 8.86 S  | 123.80 E | 35 km  | Flores Region, Indonesia            
 | 2015-08-16 22:04:33.8 | manual      | 8  | 3.3 | MLv    | 7  | 1.67 N  | 122.02 E | 165 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-16 21:39:38.1 | manual      | 24 | 4.8 | MLv    | 18 | 1.56 S  | 127.48 E | 10 km  | Halmahera, Indonesia                
 | 2015-08-16 21:07:17.2 | manual      | 9  | 4.9 | mb     | 9  | 6.41 S  | 144.04 E | 569 km | New Guinea, Papua New Guinea        
 | 2015-08-16 21:05:13.7 | automatic   | 10 | 5.6 | mb     | 10 | 5.83 S  | 154.00 E | 77 km  | Solomon Islands                     
 | 2015-08-16 20:06:05.4 | manual      | 5  | 4.0 | MLv    | 4  | 2.62 N  | 126.45 E | 10 km  | Northern Molucca Sea                
 | 2015-08-16 19:34:12.9 | manual      | 8  | 3.1 | MLv    | 7  | 2.91 S  | 122.09 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-16 19:20:20.5 | manual      | 7  | 3.2 | MLv    | 7  | 2.88 S  | 122.43 E | 23 km  | Sulawesi, Indonesia                 
 | 2015-08-16 18:41:35.6 | manual      | 20 | 5.1 | mb     | 17 | 3.08 N  | 128.15 E | 10 km  | North of Halmahera, Indonesia       
 | 2015-08-16 17:17:06.2 | manual      | 22 | 4.7 | MLv    | 21 | 2.86 S  | 122.31 E | 31 km  | Sulawesi, Indonesia                 
 | 2015-08-16 15:47:07.7 | manual      | 7  | 3.1 | MLv    | 7  | 1.26 S  | 120.58 E | 49 km  | Sulawesi, Indonesia                 
 | 2015-08-16 14:08:05.4 | manual      | 16 | 4.5 | MLv    | 12 | 1.22 N  | 127.13 E | 20 km  | Halmahera, Indonesia                
 | 2015-08-16 12:17:52.9 | manual      | 7  | 2.5 | MLv    | 5  | 0.36 N  | 122.02 E | 171 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-16 06:52:00.9 | manual      | 6  | 3.7 | MLv    | 6  | 2.38 S  | 122.70 E | 140 km | Sulawesi, Indonesia                 
 | 2015-08-15 20:02:12.9 | manual      | 28 | 4.8 | mb     | 23 | 2.49 N  | 126.98 E | 52 km  | Northern Molucca Sea                
 | 2015-08-15 17:26:27.5 | manual      | 16 | 4.7 | mb     | 13 | 2.94 N  | 127.81 E | 10 km  | Northern Molucca Sea                
 | 2015-08-15 12:32:58.4 | manual      | 16 | 4.9 | MLv    | 15 | 0.92 S  | 120.01 E | 55 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-15 08:19:13.2 | manual      | 15 | 5.2 | mb     | 14 | 3.28 S  | 100.10 E | 10 km  | Southern Sumatra, Indonesia         
 | 2015-08-15 08:19:08.2 | manual      | 12 | 5.1 | mb     | 12 | 2.94 S  | 99.19 E  | 60 km  | Southern Sumatra, Indonesia         
 | 2015-08-15 07:54:38.7 | manual      | 11 | 5.0 | MLv    | 11 | 6.79 S  | 117.83 E | 393 km | Bali Sea                            
 | 2015-08-15 07:47:14.2 | manual      | 27 | 5.7 | mb     | 27 | 11.27 S | 164.98 E | 186 km | Santa Cruz Islands Region           
 | 2015-08-15 04:50:54.2 | manual      | 9  | 3.3 | MLv    | 4  | 0.29 S  | 122.80 E | 40 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-14 22:03:36.7 | manual      | 39 | 5.6 | mb     | 34 | 7.07 S  | 131.42 E | 61 km  | Tanimbar Islands Reg., Indonesia    
 | 2015-08-14 17:39:13.9 | manual      | 4  | 2.5 | MLv    | 4  | 0.17 S  | 122.77 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-14 14:28:41.4 | manual      | 9  | 3.9 | MLv    | 9  | 0.13 S  | 124.02 E | 65 km  | Southern Molucca Sea                
 | 2015-08-14 13:23:26.7 | manual      | 6  | 3.0 | MLv    | 5  | 0.01 S  | 123.47 E | 118 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-14 12:31:39.1 | manual      | 17 | 5.1 | mb     | 15 | 4.47 S  | 140.57 E | 76 km  | Irian Jaya, Indonesia               
 | 2015-08-14 08:19:32.4 | manual      | 8  | 4.2 | MLv    | 7  | 1.80 N  | 126.69 E | 56 km  | Northern Molucca Sea                
 | 2015-08-14 07:09:30.3 | manual      | 6  | 3.0 | MLv    | 5  | 0.44 N  | 121.99 E | 55 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-14 05:20:14.5 | manual      | 10 | 3.8 | MLv    | 10 | 0.92 S  | 120.21 E | 20 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-13 21:19:28.5 | manual      | 7  | 3.4 | MLv    | 7  | 0.27 N  | 122.21 E | 147 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-13 18:24:02.2 | manual      | 6  | 4.1 | MLv    | 4  | 6.03 N  | 122.89 E | 750 km | Mindanao, Philippines               
 | 2015-08-13 15:59:28.7 | manual      | 12 | 4.9 | mb     | 12 | 32.35 S | 177.74 E | 356 km | North of New Zealand                
 | 2015-08-13 15:34:29.2 | manual      | 8  | 3.5 | MLv    | 8  | 0.14 N  | 123.57 E | 163 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-13 14:05:02.7 | manual      | 42 | 5.5 | Mw(mB) | 31 | 3.99 S  | 152.89 E | 195 km | New Ireland Region, P.N.G.          
 | 2015-08-13 14:03:45.3 | manual      | 18 | 6.2 | mb     | 17 | 8.57 N  | 140.42 W | 29 km  | North Pacific Ocean                 
 | 2015-08-13 12:50:02.7 | manual      | 7  | 3.2 | MLv    | 7  | 0.22 N  | 120.42 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-13 11:24:58.8 | manual      | 18 | 4.5 | mb     | 12 | 6.64 S  | 130.26 E | 173 km | Banda Sea                           
 | 2015-08-13 11:04:24.7 | manual      | 16 | 4.6 | mb     | 13 | 3.98 N  | 129.24 E | 11 km  | North of Halmahera, Indonesia       
 | 2015-08-13 10:39:48.2 | manual      | 20 | 5.4 | mb     | 20 | 37.40 S | 76.94 E  | 10 km  | Mid Indian Ridge                    
 | 2015-08-13 05:40:41.2 | manual      | 13 | 3.4 | MLv    | 9  | 0.72 S  | 123.25 E | 10 km  | Minahassa Peninsula, Sulawesi       
 | 2015-08-12 22:20:55.9 | manual      | 4  | 4.8 | mb     | 4  | 22.49 N | 123.58 E | 10 km  | Southeast of Taiwan                 
 | 2015-08-12 18:49:28.3 | manual      | 49 | 6.8 | Mw(mB) | 48 | 9.33 S  | 157.88 E | 44 km  | Solomon Islands                     
 | 2015-08-12 18:19:17.7 | manual      | 34 | 5.6 | mb     | 34 | 9.05 S  | 157.75 E | 10 km  | Solomon Islands                     
 | 2015-08-12 13:04:37.6 | manual      | 10 | 3.8 | MLv    | 10 | 4.07 S  | 127.13 E | 160 km | Banda Sea                           
 | 2015-08-12 10:19:55.2 | manual      | 9  | 3.9 | MLv    | 9  | 0.18 S  | 123.41 E | 137 km | Minahassa Peninsula, Sulawesi       
 | 2015-08-12 10:04:28.8 | manual      | 6  | 2.6 | MLv    | 4  | 2.62 S  | 119.95 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-12 06:20:53.4 | manual      | 4  | 6.1 | mb     | 4  | 25.58 S | 163.92 E | 0 km   | Southwest of New Caledonia          
 | 2015-08-11 18:03:59.4 | manual      | 8  | 3.5 | MLv    | 8  | 3.85 S  | 122.18 E | 10 km  | Sulawesi, Indonesia                 
 | 2015-08-11 17:35:47.4 | manual      | 5  | 3.4 | MLv    | 5  | 1.09 N  | 121.86 E | 21 km  | Minahassa Peninsula, Sulawesi       
